class,motor_id,peak,trough,mean,RMS,Crest_Factor
1,12,0.58477,-0.87376,0.246530078125,0.3001481827065279,1.948270999767349
1,12,0.62315,-0.72023,0.23696062499999998,0.2915755474559188,2.1371819600002966
1,12,0.69991,-0.75861,0.2347912109375,0.2921157142411901,2.396002562950475
1,12,0.62315,-0.72023,0.24458089843749997,0.3018939095209762,2.0641357124056263
1,12,0.70059,-0.75794,0.2347908203125,0.29211284444716845,2.398353969425363
1,12,0.62382,-0.71955,0.2446176171875,0.30189873342068796,2.0663220177566073
1,12,0.70059,-0.71955,0.23869249999999997,0.29363456624609313,2.385924821306087
1,12,0.62382,-0.71955,0.2358440234375,0.29251218462802425,2.1326291101113832
1,12,0.70137,-0.71877,0.2387176171875,0.2936288503625527,2.3886276812853935
1,12,0.62461,-0.71877,0.2358690625,0.29251624690321687,2.135300198237061
1,12,0.62461,-0.71877,0.23998531250000002,0.29488001718787044,2.1181835444687183
1,12,0.62461,-0.71877,0.23040375000000002,0.28967954211022134,2.15621025720325
1,12,0.62315,-0.72023,0.23995101562499999,0.29488634107588807,2.113187059551308
1,12,0.62315,-0.72023,0.23034609374999998,0.2896815229399564,2.1511554954409813
1,12,0.69991,-0.68185,0.2376662890625,0.2954691163885883,2.368809331258528
1,12,0.58477,-0.72023,0.2365024609375,0.291073884435534,2.0090088162117916
1,12,0.7007,-0.68106,0.23773359375,0.2954739125157139,2.3714445516835103
1,12,0.58555,-0.71944,0.2365196484375,0.2910781293494014,2.011659210909396
1,12,0.62394,-0.71944,0.243639765625,0.29915786775259856,2.0856546568114798
1,12,0.58555,-0.71944,0.23488148437499998,0.2916670998075653,2.0075970186089944
1,12,0.6242,-0.71918,0.2436445703125,0.29915693413232647,2.0865302748553267
1,12,0.58582,-0.71918,0.234900078125,0.29166416158239683,2.0085429653807583
1,12,0.6242,-0.75756,0.24096882812499998,0.2964787677460542,2.1053784213466913
1,12,0.70096,-0.6808,0.2383712890625,0.29401352603544767,2.384108001600882
1,12,0.62401,-0.75775,0.24095734375,0.29647867544126383,2.1047382212945167
1,12,0.70077,-0.68098,0.2383499609375,0.294011523919158,2.383478003374742
1,12,0.66239,-0.71937,0.23615503906250002,0.2922977769738048,2.2661479223612506
1,12,0.70077,-0.68098,0.23367433593750003,0.29177183948022106,2.4017739383224628
1,12,0.66262,-0.71914,0.2361645703125,0.29229575176322375,2.266950497921571
1,12,0.701,-0.68076,0.2336783203125,0.2917703926858359,2.4025741390244573
1,12,0.701,-0.68076,0.24366988281250002,0.29719731657880194,2.358702319622491
1,12,0.701,-0.68076,0.2368600390625,0.2936102816387471,2.387518570832945
1,12,0.69984,-0.68192,0.24359675781249998,0.2971952856413134,2.354815280766737
1,12,0.69984,-0.68192,0.236759921875,0.2936030579485145,2.3836263998405705
1,12,0.58469,-0.7203,0.23485039062500002,0.28799856145880964,2.0301837517463572
1,12,0.66146,-0.7203,0.24087785156250002,0.2980007945767249,2.2196585111107714
1,12,0.58623,-0.71877,0.234887578125,0.2879830617781083,2.035640556011908
1,12,0.66299,-0.71877,0.24102292968750003,0.2980196715016529,2.2246518045582193
1,12,0.62461,-0.68038,0.2329526953125,0.28586433464951405,2.1849875073286333
1,12,0.58623,-0.71877,0.240748828125,0.2960238859120472,1.9803469513746506
1,12,0.62405,-0.68095,0.2329301953125,0.28587078572607,2.18297927301317
1,12,0.58567,-0.71933,0.24072656250000002,0.2960222910828993,1.9784658711258558
1,12,0.70081,-0.64256,0.237877890625,0.29200929995223396,2.399957809955493
1,12,0.66243,-0.68095,0.24170378906249998,0.2954075041593762,2.242427801165844
1,12,0.70025,-0.64313,0.23785597656250002,0.2920019294383226,2.3981005925096417
1,12,0.66187,-0.68151,0.2416771875,0.29540994070343374,2.2405136347949126
1,12,0.62349,-0.83504,0.23979078125000003,0.29809600623687493,2.091574482566393
1,12,0.70025,-0.75827,0.24954332031250004,0.3029631694876716,2.3113370552076136
1,12,0.62394,-0.83459,0.2398360546875,0.2980933919073486,2.0931024200426718
1,12,0.7007,-0.75782,0.24957457031250002,0.30296305837162824,2.3128232325291935
1,12,0.73908,-0.71944,0.2459725,0.3002478276344706,2.4615665193080924
1,12,0.62394,-0.68106,0.2473077734375,0.2990456567115578,2.0864372579796955
1,12,0.73807,-0.72045,0.24591734375,0.3002542136673522,2.4581503486165834
1,12,0.62292,-0.68207,0.24731578125000003,0.2990384423578556,2.0830766609416704
1,12,0.69969,-0.68207,0.2327233984375,0.2897208035407483,2.4150492178984684
1,12,0.62292,-0.68207,0.23579078125000003,0.2897531070678428,2.1498302686160655
1,12,0.70029,-0.68147,0.23275621093749999,0.28972320980751937,2.417100102077583
1,12,0.62352,-0.68147,0.23582828125,0.2897536496628968,2.1518969673907864
1,12,0.66191,-0.79662,0.2444565625,0.30059621768011946,2.2019904478784023
1,12,0.66191,-0.75824,0.2440010546875,0.29861880566971893,2.2165717209789246
1,12,0.66254,-0.79598,0.24447238281250003,0.30058822740599495,2.2041448719318217
1,12,0.66254,-0.7576,0.24403679687500002,0.29862447941823606,2.2186392799770616
1,12,0.62416,-0.71922,0.245378828125,0.29869750196948835,2.0896056909902025
1,12,0.66254,-0.7576,0.24350847656250002,0.2987796907676865,2.217486731771043
1,12,0.6236,-0.71978,0.245356953125,0.29869785696889845,2.087728403303984
1,12,0.66198,-0.75816,0.2434820703125,0.2987796394678641,2.2156128214727318
1,12,0.6236,-0.71978,0.2376361328125,0.2945713099275316,2.1169746644824774
1,12,0.66198,-0.79654,0.238532421875,0.29615668972611653,2.235235680855949
1,12,0.6239,-0.71948,0.2376452734375,0.2945678291429932,2.118018121039069
1,12,0.66228,-0.79624,0.23855085937499998,0.29616010960738154,2.236222835269687
1,12,0.70066,-0.75786,0.24065589843749996,0.29818058534806663,2.349784105434358
1,12,0.66228,-0.79624,0.24753785156250002,0.30163107350974405,2.1956623775322184
1,12,0.7007,-0.75782,0.24065898437500002,0.29818008195289886,2.3499222195219733
1,12,0.66232,-0.79621,0.2475381640625,0.30163111893982464,2.1957946591450095
1,12,0.7007,-0.75782,0.24244062500000002,0.2983610965445227,2.3484965302620764
1,12,0.62394,-0.71944,0.2427439453125,0.30070814258739215,2.074902244519933
1,12,0.69999,-0.75854,0.24242953125,0.2983580407334659,2.3461408925973157
1,12,0.62322,-0.72015,0.2427215625,0.300710451797593,2.0724919811549714
1,12,0.62322,-0.75854,0.25358046875,0.311445358674429,2.0010572726225346
1,12,0.69999,-0.75854,0.253809140625,0.31099771942994214,2.2507882092610823
1,12,0.62349,-0.75827,0.2535951953125,0.31144758653581567,2.0019098781113858
1,12,0.70025,-0.75827,0.25382136718750004,0.3109966726579191,2.25163180691081
1,12,0.66187,-0.71989,0.24572175781250002,0.30277695155053397,2.1859986257558073
1,12,0.66187,-0.71989,0.245721796875,0.30132225206293883,2.196552015221735
1,12,0.66198,-0.71978,0.2457290625,0.30277769222158896,2.186356581103497
1,12,0.66198,-0.71978,0.245729140625,0.30132180366133277,2.196920342160254
1,12,0.77713,-0.75816,0.244457421875,0.30413700046324726,2.5551971605438073
1,12,0.66198,-0.83493,0.25353265625,0.30969553698829555,2.1375186947722096
1,12,0.77649,-0.7588,0.24443277343749997,0.3041249569866133,2.5531939492692763
1,12,0.66134,-0.83556,0.253532734375,0.3097062566734102,2.135378235827482
1,12,0.62296,-0.72042,0.24001546874999996,0.2937707749714797,2.120564920252803
1,12,0.66134,-0.7588,0.24982999999999997,0.3050683189608415,2.1678422795678416
1,12,0.62394,-0.71944,0.24004535156249998,0.29378046442361194,2.123830804148774
1,12,0.66232,-0.75782,0.24986730468750004,0.3050631907010466,2.1710911712355854
1,12,0.62394,-0.75782,0.2489710546875,0.30688446123717006,2.0331430189871993
1,12,0.7007,-0.75782,0.24468562500000002,0.3034537579733113,2.3090832839896036
1,12,0.62435,-0.75741,0.24899390625,0.30688625762319294,2.034467117672638
1,12,0.70111,-0.75741,0.24468585937499998,0.30344983516508744,2.3104642637837367
1,12,0.73949,-0.79579,0.257239765625,0.3172959883334487,2.3305999041590924
1,12,0.70111,-0.68065,0.2519828515625,0.3083698601764355,2.2736009271426725
1,12,0.73961,-0.79568,0.257246953125,0.31729632903446897,2.330975597009361
1,12,0.70122,-0.68053,0.2519875390625,0.30837033037164197,2.2739541743685368
1,12,0.66284,-0.79568,0.244502734375,0.30222820670759293,2.1931771598052743
1,12,0.58608,-0.68053,0.23158578125,0.28482824585753647,2.0576610940936724
1,12,0.66243,-0.79609,0.24447999999999998,0.30222699426636473,2.191829361927128
1,12,0.58567,-0.68095,0.2315755859375,0.2848327717062955,2.056188957792792
1,12,0.66243,-0.71933,0.24200371093749998,0.2999732437775441,2.2082969522816795
1,12,0.66243,-0.75771,0.2471065625,0.3000916009490373,2.2074259922805917
1,12,0.66089,-0.72087,0.24193136718749997,0.2999664280310434,2.2032132206861657
1,12,0.66089,-0.75925,0.24701023437500003,0.3000918899921531,2.2022921046526154
1,12,0.66089,-0.72087,0.23762117187499998,0.29528345061620453,2.238154554956734
1,12,0.66089,-0.68248,0.2444614453125,0.29852544946670273,2.2138481030030746
1,12,0.66194,-0.71982,0.23763816406250002,0.29527839877115863,2.241748813170058
1,12,0.66194,-0.68143,0.24452757812500003,0.29853675184530254,2.2172814432676877
1,12,0.62356,-0.68143,0.23455628906249998,0.290593699186064,2.1458139035586634
1,12,0.66194,-0.71982,0.24273339843750003,0.29863530665096455,2.21654970212097
1,12,0.62379,-0.68121,0.2345706640625,0.2905912581723199,2.1466234184859547
1,12,0.66217,-0.71959,0.24273917968749997,0.29863475116653265,2.217323996666226
1,12,0.73893,-0.68121,0.2501636328125,0.3077219293205566,2.401291326983233
1,12,0.70055,-0.79636,0.2636565234375,0.32483930717921417,2.156604772012723
1,12,0.73912,-0.68102,0.25017742187500003,0.307722588654081,2.40190362115686
1,12,0.70074,-0.79617,0.26366687499999997,0.32484039554064087,2.1571824490415947
1,12,0.66236,-0.87293,0.2589504296875,0.3207050970536201,2.0653242062107204
1,12,0.66236,-0.83455,0.26291718750000004,0.3239206268782331,2.044821925616338
1,12,0.66206,-0.87323,0.25892699218750004,0.32070751657894514,2.0643731929402027
1,12,0.66206,-0.83485,0.26290078125,0.3239208005318391,2.0438946770722253
1,12,0.7772,-0.75809,0.25555375,0.316725494104319,2.453859933813903
1,12,0.62367,-0.75809,0.253305859375,0.31255090791591456,1.995418935617956
1,12,0.77739,-0.7579,0.255567734375,0.31672693094762244,2.4544486876253604
1,12,0.62386,-0.7579,0.2533141015625,0.31255231709130016,1.9960178372882234
1,12,0.62386,-0.71952,0.2617908203125,0.3192904201659762,1.9538951393396016
1,12,0.73901,-0.71952,0.2542871484375,0.31298724976214587,2.3611504959438743
1,12,0.62405,-0.71933,0.26180484375,0.31928921680258204,1.9544975751118239
1,12,0.73919,-0.71933,0.2542926953125,0.31298579349062017,2.361736587964823
1,12,0.66243,-0.87286,0.257756875,0.31789800236647253,2.0837815748094926
1,12,0.70081,-0.83448,0.260977578125,0.31946685647609635,2.1936860922924475
1,12,0.66198,-0.87331,0.2577219140625,0.3178951136424314,2.082384948969664
1,12,0.70036,-0.83493,0.260946328125,0.31946675644981043,2.1922781818772106
1,12,0.66198,-0.71978,0.26289890625,0.31950856499792185,2.0718693409809084
1,12,0.70036,-0.79654,0.2586248828125,0.31876278472216313,2.197119719011242
1,12,0.66172,-0.72004,0.26288855468749994,0.31951138237928534,2.071037329163084
1,12,0.7001,-0.79681,0.25861261718749995,0.3187619619501802,2.196309734438828
1,12,0.7001,-0.79681,0.2620490625,0.3200196369182386,2.187678252315709
1,12,0.7001,-0.72004,0.2566694921875,0.3136185563214342,2.2323296434106816
1,12,0.70081,-0.79609,0.262105,0.3200208488276584,2.189888573095464
1,12,0.70081,-0.71933,0.2566914453125,0.31362506324668055,2.234547177910908
1,12,0.66243,-0.71933,0.25864582031249994,0.3179389899605102,2.083512940901893
1,12,0.70081,-0.75771,0.2537705859375,0.3124421676230409,2.243007098982625
1,12,0.66329,-0.71847,0.25868613281249997,0.31793629183043987,2.086235566821489
1,12,0.70167,-0.75685,0.253803984375,0.31243586693286957,2.2458048971399367
1,12,0.66329,-0.79523,0.2538411328125,0.313338019115215,2.11685132200988
1,12,0.66329,-0.71847,0.2468601171875,0.3082859042445168,2.1515417697265584
1,12,0.66176,-0.79677,0.253733046875,0.31333733342013964,2.1119730380569632
1,12,0.66176,-0.72,0.24676429687499996,0.3082823888904457,2.1466033216551
1,12,0.66176,-0.72,0.2526166015625,0.3111581578385068,2.1267641015648957
1,12,0.70014,-0.75839,0.26170082031249997,0.3201307190851155,2.1870440987384554
1,12,0.66202,-0.71974,0.25262875,0.31116150517556795,2.127576801720591
1,12,0.7004,-0.75812,0.26170234375,0.32012805976427233,2.1878744416085945
1,12,0.7004,-0.75812,0.2568244140625,0.3143820045585217,2.2278628860565766
1,12,0.66202,-0.71974,0.249705625,0.30883767689060787,2.143585609972359
1,12,0.70051,-0.75801,0.25683378906250004,0.3143822696792423,2.228210899789978
1,12,0.66213,-0.71963,0.24971062500000002,0.30883733986947925,2.1439441237249004
1,12,0.70051,-0.71963,0.2614809375,0.32153129118232804,2.178668201854008
1,12,0.66213,-0.71963,0.26103078125,0.3190792288452333,2.075127241582875
1,12,0.7004,-0.71974,0.26147359375,0.3215311415637877,2.178327102605237
1,12,0.66202,-0.71974,0.2610248828125,0.3190786164777567,2.0747864814881765
1,12,0.73878,-0.75812,0.256299140625,0.31504950583325986,2.3449647954407515
1,12,0.66202,-0.75812,0.262896015625,0.32180860930353467,2.057185484977417
1,12,0.73957,-0.75734,0.2563673046875,0.3150504908784216,2.347464998191039
1,12,0.6628,-0.75734,0.2629642578125,0.3218080495255722,2.0596128685318393
1,12,0.77795,-0.79572,0.25689761718750004,0.3201520485162333,2.4299391604878458
1,12,0.70119,-0.79572,0.25912425781250004,0.3163434668260364,2.2165464867513713
1,12,0.77806,-0.79561,0.25690757812500004,0.32015140836504996,2.430287606646489
1,12,0.7013,-0.79561,0.25913109375,0.31634352732507226,2.21689378610029
1,12,0.73968,-0.79561,0.260219453125,0.3194228255641826,2.3156767168831327
1,12,0.66292,-0.83399,0.26099890625,0.3228382925901139,2.053411925460977
1,12,0.73893,-0.79636,0.260137109375,0.31942151704414223,2.3133382085148764
1,12,0.66217,-0.83474,0.2609575390625,0.3228394035177117,2.0510817229399074
1,12,0.70055,-0.75797,0.2601383984375,0.32034364415725985,2.1868702962500266
1,12,0.66217,-0.83474,0.2522628515625,0.31131049808945266,2.1270403795047432
1,12,0.69954,-0.75899,0.26001230468750003,0.3203436790428904,2.183717194264787
1,12,0.66116,-0.83575,0.25219191406249997,0.31131049510308534,2.123796050567032
1,12,0.66116,-0.83575,0.25472636718749997,0.3161370756757215,2.0913712780660583
1,12,0.66116,-0.75899,0.25562554687499994,0.31870042874711313,2.074550080146351
1,12,0.66176,-0.83515,0.25477742187499997,0.3161350981026051,2.0932822833395694
1,12,0.66176,-0.75839,0.25567671875,0.31870528686144745,2.0764010742240706
1,12,0.66176,-0.75839,0.25799835937500004,0.31755826386787867,2.0839010515416088
1,12,0.66176,-0.79677,0.2568148828125,0.3170339234996933,2.087347602095459
1,12,0.66277,-0.75737,0.2580937109375,0.3175524353742376,2.0871198774429844
1,12,0.66277,-0.79576,0.2568622265625,0.3170365146402451,2.090516295109014
1,12,0.73953,-0.75737,0.2604921484375,0.32218042490231213,2.2953908519558004
1,12,0.73953,-0.87252,0.2584628125,0.3243006403136024,2.2803840266391893
1,12,0.73878,-0.75812,0.26042160156249994,0.3221791898243264,2.293071754270759
1,12,0.73878,-0.87327,0.25839816406250005,0.32430256563183496,2.278057833309593
1,12,0.7004,-0.79651,0.262220703125,0.3221783998775465,2.173950830552911
1,12,0.66202,-0.75812,0.25262640625,0.31517812564757525,2.100463027501646
1,12,0.70092,-0.79598,0.262271015625,0.32218606246163295,2.1755131014814397
1,12,0.66254,-0.7576,0.25266859375,0.31517382794682725,2.1021415525396248
1,12,0.73931,-0.7576,0.25520332031250004,0.3155023152617851,2.343279159097658
1,12,0.77769,-0.83436,0.2545319921875,0.31700285181399096,2.453258686948117
1,12,0.73923,-0.75767,0.2551988671875,0.3155019507424092,2.3430283022355782
1,12,0.77761,-0.83444,0.2545272265625,0.3170036870478845,2.452999860164211
1,12,0.66247,-0.71929,0.2574539453125,0.3167945650865232,2.091165925839244
1,12,0.70085,-0.75767,0.2652015625,0.3248983914193405,2.1571359492987625
1,12,0.66131,-0.72045,0.2573809375,0.31679414017870106,2.087507046774793
1,12,0.69969,-0.75884,0.26504703124999995,0.3248936970572067,2.1535967189809773
1,12,0.66131,-0.75884,0.26562699218749997,0.32690789691715444,2.022924518607118
1,12,0.69969,-0.79722,0.256356015625,0.31581535236689334,2.2155034413499526
1,12,0.66176,-0.75839,0.2656551171875,0.32690836101328247,2.0242981793087647
1,12,0.70014,-0.79677,0.256370078125,0.3158154052434151,2.216927953404826
1,12,0.66176,-0.75839,0.2589913671875,0.3150557934287939,2.10045336033335
1,12,0.73852,-0.79677,0.2572697265625,0.31612439087092853,2.3361689933679703
1,12,0.66224,-0.7579,0.25901140625,0.31505412459235677,2.1019880341413124
1,12,0.73901,-0.79628,0.2572858203125,0.3161265017096844,2.3377034067161873
1,12,0.70062,-0.7579,0.25901828125,0.32110149291759177,2.1819269466299516
1,12,0.70062,-0.7579,0.25668847656250005,0.3181628237933222,2.202080028228317
1,12,0.69965,-0.75887,0.2589337890625,0.32110463337699113,2.178884784818971
1,12,0.69965,-0.75887,0.256642109375,0.3181620932881049,2.199036323810099
1,12,0.69965,-0.75887,0.261465859375,0.31953399619480044,2.189594873571656
1,12,0.66127,-0.83564,0.261264296875,0.3215598248333815,2.0564447077387285
1,12,0.70059,-0.75794,0.2614805078125,0.31953438202804857,2.192534010122587
1,12,0.66221,-0.8347,0.2613373046875,0.32156831590768253,2.059313580477595
1,12,0.70059,-0.79632,0.254213515625,0.31458340475068175,2.227040554015371
1,12,0.73897,-0.8347,0.2672553515625,0.32740094113107804,2.2570796450586452
1,12,0.7001,-0.79681,0.2541864453125,0.31458556048183756,2.2254676881153923
1,12,0.73848,-0.83519,0.2672365625,0.3274053687696931,2.2555525059806496
1,12,0.7001,-0.79681,0.26189914062499997,0.3255142352769979,2.150750794060501
1,12,0.7001,-0.79681,0.2524591796875,0.31162865645230003,2.246584149128666
1,12,0.70036,-0.79654,0.26191996093750003,0.3255153917365842,2.1515418864332845
1,12,0.70036,-0.79654,0.2524762109375,0.31163255065122875,2.247390391460824
1,12,0.73874,-0.83493,0.2656698828125,0.3309690712791142,2.2320514637363282
1,12,0.6236,-0.79654,0.2620695703125,0.32576014222447375,1.9142918950787164
1,12,0.74039,-0.83328,0.2657728125,0.33096520258933565,2.2370629728064855
1,12,0.62525,-0.79489,0.2621981640625,0.3257448675373921,1.9194469731076509
1,12,0.70201,-0.79489,0.265472578125,0.32837771441469465,2.1378125529963965
1,12,0.70201,-0.79489,0.27069656249999996,0.331125940084547,2.1200694811791383
1,12,0.70092,-0.79598,0.26540511718750004,0.3283693084769181,2.134547845689633
1,12,0.70092,-0.79598,0.2706459375,0.33113039438438185,2.116749207825241
1,12,0.66254,-0.7576,0.2588087890625,0.31807774218304813,2.0829498959997017
1,12,0.73931,-0.71922,0.2609715625,0.3219322380333418,2.2964770614971197
1,12,0.66187,-0.75827,0.25876609375000004,0.318076293194239,2.080852971949774
1,12,0.73863,-0.71989,0.26094546875,0.32193500346051995,2.2943451071190553
1,12,0.77701,-0.79666,0.26318332031249997,0.32482513537875746,2.392087050449403
1,12,0.66187,-0.79666,0.2601115234375,0.32244184877434195,2.052680204247321
1,12,0.77746,-0.79621,0.2632216796875,0.3248254680660014,2.39346995981863
1,12,0.66232,-0.79621,0.2601461328125,0.32244379515382693,2.054063405636414
1,12,0.73908,-0.83459,0.2638946875,0.3265260902071035,2.263463846123992
1,12,0.73908,-0.79621,0.262987734375,0.32521762481788635,2.2725705607556357
1,12,0.73893,-0.83474,0.26388296874999995,0.32652622802148296,2.2630035096334864
1,12,0.73893,-0.79636,0.262980703125,0.32521859293020133,2.2721025675139974
1,12,0.73893,-0.79636,0.2620816015625,0.322545736584243,2.2909309167290917
1,12,0.70055,-0.71959,0.26178402343749996,0.32074795223978536,2.1841137101828836
1,12,0.73848,-0.79681,0.26206101562499995,0.32254545390315725,2.289537772315728
1,12,0.7001,-0.72004,0.26174933593749994,0.3207455539144064,2.182727060300351
1,12,0.66172,-0.79681,0.26370421874999994,0.3261304944714903,2.029003761430982
1,12,0.66172,-0.83519,0.26166578125,0.32329453384259377,2.046802314084838
1,12,0.66179,-0.79673,0.26370917968749996,0.32613043719415874,2.029218755825631
1,12,0.66179,-0.83511,0.2616733203125,0.32329417462987076,2.047021109358566
1,12,0.73856,-0.79673,0.2643864453125,0.3241346005513904,2.278559582172419
1,12,0.73856,-0.75835,0.25800734375,0.31963566598966436,2.3106307542784723
1,12,0.73856,-0.79673,0.2643864453125,0.3241346005513904,2.278559582172419
1,12,0.73856,-0.75835,0.25800734375,0.31963566598966436,2.3106307542784723
1,12,0.66179,-0.75835,0.2562998046875,0.3172818649869692,2.0858109871081973
1,12,0.70018,-0.75835,0.2620601953125,0.32559454843637103,2.150465980964764
1,12,0.66258,-0.75756,0.256317578125,0.3172767778617157,2.0883343699638295
1,12,0.70096,-0.75756,0.26210886718750004,0.325597689804242,2.152840827652788
1,12,0.6242,-0.75756,0.2654630859375,0.3250439522846055,1.9203556799403432
1,12,0.70096,-0.71918,0.2604517578125,0.3217165332457626,2.178812487279071
1,12,0.62435,-0.75741,0.26546632812500004,0.3250445169487366,1.9208138191682447
1,12,0.70111,-0.71903,0.26045828125000003,0.32171587998112755,2.179283161406669
1,12,0.73949,-0.79579,0.2629469921875,0.3248374742870223,2.2764922723989534
1,12,0.73949,-0.83418,0.25776957031250003,0.317183047400398,2.3314297723689505
1,12,0.73968,-0.79561,0.2629608203125,0.3248381322007018,2.2770725683861137
1,12,0.73968,-0.83399,0.2577816796875,0.31718337473117875,2.332026388920599
1,12,0.73968,-0.83399,0.26144859374999996,0.3219350935917635,2.297605991777854
1,12,0.7013,-0.79561,0.26602808593750005,0.3274602282368855,2.141634126916561
1,12,0.73856,-0.83511,0.2613877734375001,0.3219341136876603,2.2941340125158316
1,12,0.70018,-0.79673,0.26595843750000003,0.3274653339727829,2.138180525875741
1,12,0.66179,-0.83511,0.2567212890625,0.3171999024490264,2.0863499480626375
1,12,0.66179,-0.71997,0.26041074218750004,0.31923696013710273,2.0730369056132503
1,12,0.66104,-0.83586,0.256632890625,0.31719429889265033,2.084022324196057
1,12,0.66104,-0.72072,0.260363359375,0.31923756399158487,2.070683636770969
1,12,0.66104,-0.68233,0.2577301953125,0.3161866002414802,2.0906641821479655
1,12,0.69943,-0.83586,0.256698515625,0.3166637177953432,2.2087468841379394
1,12,0.66251,-0.68087,0.25773050781250006,0.3161976506147648,2.095240109190945
1,12,0.70089,-0.8344,0.25677847656249997,0.3166563863607473,2.2134086984796157
1,12,0.66251,-0.8344,0.26579375000000005,0.32687290373491307,2.026812233225919
1,12,0.62412,-0.8344,0.2593337109375,0.3181971783129576,1.9614253127856374
1,12,0.66221,-0.8347,0.2657631640625,0.3268738364265858,2.0258886646889187
1,12,0.62382,-0.8347,0.2593125390625,0.31819806453624033,1.9604770409562051
1,12,0.70059,-0.75794,0.25811484375,0.31589914160317845,2.2177648107700683
1,12,0.66221,-0.79632,0.25998652343749995,0.3206710083930696,2.0650759896207433
1,12,0.69984,-0.75869,0.258050078125,0.31589171619797185,2.2154427106325407
1,12,0.66146,-0.79707,0.25993933593749996,0.3206735104085374,2.0627210496972492
1,12,0.66146,-0.83545,0.25663078125,0.31569506472326264,2.0952497327756263
1,12,0.66146,-0.87383,0.25558125,0.3175137407816491,2.083248423742641
1,12,0.66258,-0.83433,0.2567187890625,0.3156919086351983,2.098818442526674
1,12,0.66258,-0.87271,0.25566953124999997,0.317516840198083,2.086755460235272
1,12,0.70096,-0.75756,0.2564037890625,0.31829206377862007,2.2022540922903278
1,12,0.6242,-0.83433,0.257270625,0.31719684207917326,1.9678632230651207
1,12,0.70074,-0.75779,0.2563933203125,0.31829474927496937,2.2015443283189153
1,12,0.62397,-0.83455,0.25724015624999996,0.3171946053379041,1.967151992813028
1,12,0.66236,-0.79617,0.25330960937499997,0.31416712998667207,2.108304583067297
1,12,0.66236,-0.83455,0.2550517578125,0.3160630051551975,2.095658109922606
1,12,0.66131,-0.79722,0.253301171875,0.31416934630391813,2.104947563408265
1,12,0.66131,-0.8356,0.2549694921875,0.3160587330029371,2.092364269503841
1,12,0.66131,-0.79722,0.25488875,0.3139828529491599,2.1061978187295445
1,12,0.66131,-0.75884,0.26061082031250005,0.31717264999289524,2.085015842364761
1,12,0.66269,-0.79583,0.2550087109375,0.3139860590126525,2.11057141225909
1,12,0.66269,-0.75745,0.26068714843749996,0.3171782192293721,2.0893300984225713
1,12,0.70107,-0.79583,0.254619765625,0.31469438982899545,2.2277804201751437
1,12,0.73946,-0.75745,0.25925824218750004,0.31869159844209594,2.320299636434736
1,12,0.70044,-0.79647,0.2545794921875,0.3146934262159215,2.225785293396644
1,12,0.73882,-0.75809,0.2592278515625,0.3187004501505636,2.318227036237192
1,12,0.66206,-0.83485,0.2593766015625,0.3194708112052013,2.072364600391452
1,12,0.70044,-0.83485,0.26297421875,0.32299487861651927,2.1685792759321374
1,12,0.66164,-0.83526,0.2593448828125,0.3194703043106325,2.071053212372013
1,12,0.70003,-0.83526,0.2629362890625,0.3229908043987814,2.167337244486088
1,12,0.70003,-0.7585,0.251627109375,0.31277541429139893,2.238123484180931
1,12,0.70003,-0.72012,0.2576889453125,0.3183224046104093,2.1991226186443202
1,12,0.70081,-0.75771,0.2516819921875,0.31277798980404514,2.2405988363793
1,12,0.70081,-0.71933,0.257762109375,0.31831196594545813,2.201645162532413
1,12,0.70081,-0.83448,0.2550528125,0.31436943081423924,2.2292561913060447
1,12,0.73919,-0.75771,0.26120558593750004,0.32269836073566344,2.2906530988098304
1,12,0.70021,-0.83508,0.255015546875,0.3143682215124089,2.2273561768785877
1,12,0.73859,-0.75831,0.26115878906249995,0.32269699162694115,2.288803487991169
1,12,0.70021,-0.71993,0.254792578125,0.3155025198814781,2.219348359762836
1,12,0.66183,-0.83508,0.26790984375,0.32458644411485366,2.038994579101443
1,12,0.69976,-0.72038,0.25476796875,0.3154972264958323,2.2179592758139313
1,12,0.66138,-0.83552,0.26788164062500003,0.32459336232166125,2.037564771101494
1,12,0.77653,-0.87391,0.2593244140625,0.3225526423332661,2.407451987938384
1,12,0.66138,-0.79714,0.254504375,0.3130262687322044,2.112857820778658
1,12,0.77619,-0.87424,0.259297578125,0.32255133857481705,2.4064076231386022
1,12,0.66104,-0.79748,0.2544671484375,0.31302443516403894,2.111784019843643
1,12,0.62266,-0.83586,0.25573222656250005,0.3150277786716048,1.9765241104311662
1,12,0.66104,-0.72072,0.247070234375,0.3058879402248477,2.1610528336425823
1,12,0.62386,-0.83466,0.25578882812500003,0.3150167316402119,1.980402744805712
1,12,0.66224,-0.71952,0.247173828125,0.30590007209003317,2.1648899768977112
1,12,0.58548,-0.71952,0.2467216796875,0.30326139440735056,1.9306117125266669
1,12,0.70062,-0.7579,0.252347421875,0.3109088557786068,2.253457844568121
1,12,0.58495,-0.72004,0.246684140625,0.30326599009007343,1.9288348153588313
1,12,0.7001,-0.75842,0.2522976171875,0.3109065770546827,2.2518018326671334
1,12,0.62334,-0.72004,0.24690609375,0.3066744183232541,2.032579056995098
1,12,0.66172,-0.75842,0.249377109375,0.3072497126079311,2.153687938007591
1,12,0.62345,-0.71993,0.24691515625,0.3066744161871838,2.0329377577406618
