class,peak,trough,mean,RMS,Crest_Factor
0,0.39372,-0.37393,0.158109453125,0.1837062839026267,2.14320376873276
0,0.35534,-0.37393,0.1503996875,0.1782457676478603,1.9935396205423763
0,0.35534,-0.37393,0.1501725781249999,0.1776752794689655,1.99994057171058
0,0.35477,-0.37449,0.1503637109375,0.1782307998370284,1.9905089374249367
0,0.35477,-0.37449,0.1501412109375,0.1776842846009196,1.9966312766309988
0,0.35477,-0.37449,0.154484765625,0.1779524824654744,1.9936220899240944
0,0.35477,-0.37449,0.15104046875,0.177407214322727,1.99974956686162
0,0.35451,-0.37475,0.1544662890624999,0.1779507040137362,1.9921809355282731
0,0.35451,-0.37475,0.1510262890624999,0.1774112762576251,1.9982382601498432
0,0.39289,-0.37475,0.152234140625,0.1764216213342875,2.226994611139773
0,0.46966,-0.41313,0.1559027734374999,0.1808579937117879,2.596844023098265
0,0.39248,-0.37516,0.15221796875,0.1764233579348267,2.2246487346929853
0,0.46924,-0.41355,0.1558841015625,0.1808533267368805,2.594588711562308
0,0.43086,-0.41355,0.148769140625,0.175051558449575,2.4613319859366607
0,0.39248,-0.33678,0.1517150781249999,0.1747654599183395,2.245752680097024
0,0.43229,-0.41212,0.14882546875,0.1750309103482689,2.4697923306223344
0,0.3939,-0.33536,0.1517371875,0.1747917880159491,2.253538363965119
0,0.35552,-0.29697,0.14888859375,0.1715149915823687,2.0728217208305337
0,0.31714,-0.33536,0.1488887890625,0.1723135167600125,1.8404824297196176
0,0.35575,-0.29675,0.148892265625,0.1715156974594454,2.0741541752125428
0,0.31737,-0.33513,0.1488920703125,0.1723113997663913,1.8418398343363804
0,0.35575,-0.33513,0.1432862109375,0.1690637852642919,2.104235389287348
0,0.35575,-0.33513,0.1491114453125,0.1730341609821508,2.055952408361128
0,0.3547,-0.33618,0.143244609375,0.1690553378958906,2.0981295498544683
0,0.3547,-0.33618,0.1491024609375,0.173037486307384,2.0498448490514383
0,0.39308,-0.33618,0.1449662109374999,0.1695715333004316,2.318077759570506
0,0.39308,-0.33618,0.1482647265625,0.1711651760647171,2.2964951693875943
0,0.39379,-0.33547,0.1449998046875,0.1695810893687276,2.3221339210987444
0,0.39379,-0.33547,0.148298515625,0.1711621632331639,2.300683705799883
0,0.35541,-0.33547,0.1467816015625,0.1718857595734464,2.067710558931638
0,0.35541,-0.33547,0.1434169140625,0.1656912236461526,2.145014033809102
0,0.35507,-0.33581,0.1467819140625,0.1718923156311732,2.065653712885388
0,0.35507,-0.33581,0.1434096484375,0.1656885512733057,2.142996587702108
0,0.43184,-0.33581,0.14333578125,0.1677336458868643,2.574558000672533
0,0.43184,-0.33581,0.1457356249999999,0.1689221609319104,2.5564437348991
0,0.43251,-0.33513,0.1433779296875,0.1677388236787793,2.5784728336253195
0,0.43251,-0.33513,0.1457878125,0.1689297766640032,2.5602946297635305
0,0.39413,-0.37351,0.1468512890625,0.1757982087563838,2.241945482767541
0,0.35575,-0.37351,0.148431171875,0.1708850151189024,2.081809219798868
0,0.39458,-0.37306,0.1468477734375,0.1757936992336027,2.244562812661812
0,0.3562,-0.37306,0.148431171875,0.1708803756286835,2.084499163169028
0,0.39458,-0.33468,0.1457866796874999,0.1702642883952309,2.317456019221539
0,0.43296,-0.37306,0.1476042578124999,0.1721967844853944,2.5143326647700746
0,0.39293,-0.33633,0.1457087109374999,0.1702384120150051,2.3081159848070394
0,0.43131,-0.37471,0.1475003125,0.1722068692780938,2.5046039209010016
0,0.39293,-0.33633,0.1477367578125,0.1710512745163621,2.2971474554105926
0,0.39293,-0.33633,0.143909765625,0.1682213286027518,2.33579180038394
0,0.39271,-0.33656,0.1477290625,0.1710517201503868,2.295855310047356
0,0.39271,-0.33656,0.1438999999999999,0.1682226499756907,2.3344656623632383
0,0.35432,-0.37494,0.14243671875,0.1690482423817052,2.0959697362600047
0,0.35432,-0.33656,0.1461601953125,0.1694968818769703,2.090421936240597
0,0.35496,-0.3743,0.1425003125,0.1690483360748857,2.0997544740266383
0,0.35496,-0.33592,0.1461788671875,0.1694985685284779,2.094176977903871
0,0.43172,-0.3743,0.14962625,0.1755192141703259,2.459673728832068
0,0.35496,-0.3743,0.1478308203125,0.1723043601461977,2.0600755529275148
0,0.43202,-0.374,0.1496403125,0.1755236986647921,2.461320056985888
0,0.35526,-0.374,0.1478308203125,0.1722977036232001,2.0618963139341786
0,0.43202,-0.33562,0.1463419921875,0.1715390045284435,2.518494270079346
0,0.31688,-0.33562,0.1455225,0.1685915282545916,1.8795724985746416
0,0.43079,-0.33686,0.1462849609375,0.1715541505812104,2.511102171183391
0,0.31564,-0.33686,0.1454365234375,0.1685796373090011,1.8723495022203769
0,0.35402,-0.33686,0.1466006640625,0.1719073047470369,2.0593656594229284
0,0.43079,-0.37524,0.1507315625,0.1736130533371915,2.481322640892209
0,0.35477,-0.33611,0.1466241015625,0.1719149904601744,2.063636213749408
0,0.43154,-0.37449,0.150749140625,0.1736154819430355,2.485607822357635
0,0.35477,-0.37449,0.143860390625,0.1683505180999787,2.1073294219938896
0,0.46992,-0.37449,0.1453473828125,0.1701301703280737,2.762120317012679
0,0.35545,-0.37381,0.1438548828124999,0.1683498675111318,2.111376772996252
0,0.47059,-0.37381,0.1453736328125,0.1701217952892041,2.766194650132895
0,0.43221,-0.33543,0.1451387499999999,0.1685479428062495,2.5643148934593483
0,0.43221,-0.37381,0.144395859375,0.1705506431661135,2.53420328400072
0,0.39394,-0.3737,0.1537657421875,0.1795708958368271,2.193785346807905
0,0.43232,-0.33532,0.152936875,0.1773748189459082,2.437324545666423
0,0.43232,-0.3737,0.1523375781249999,0.1777379945356718,2.4323443118023587
0,0.47071,-0.3737,0.154602734375,0.1815038047918176,2.5933891608492607
0,0.43289,-0.37314,0.152345703125,0.1777402556444726,2.4355202957842823
0,0.47127,-0.37314,0.1546289062499999,0.1814994539097328,2.5965367379803905
0,0.3945,-0.33476,0.1532794921874999,0.1787807242443327,2.206613725654518
0,0.3945,-0.37314,0.154827890625,0.1797286086454379,2.194976097423951
0,0.39379,-0.33547,0.15324625,0.1787728660964626,2.202739199736933
0,0.39379,-0.37385,0.154811796875,0.1797414353640215,2.190869340742029
0,0.43217,-0.37385,0.149708203125,0.1749463190077888,2.4703006182185483
0,0.43217,-0.37385,0.1565387109375,0.1811228901889284,2.386059539736836
0,0.43146,-0.37456,0.1497023046875,0.1749309387736611,2.466459066787812
0,0.43146,-0.37456,0.1565162890624999,0.1811326471071598,2.382011232600958
0,0.39308,-0.37456,0.1574211328124999,0.1852440160713278,2.121957882022193
0,0.43146,-0.41295,0.1553271484374999,0.1820212985638202,2.3703819465320524
0,0.39353,-0.37411,0.157428828125,0.1852536397605489,2.124276751100061
0,0.43191,-0.4125,0.1553277734374999,0.1820136238429781,2.372954237604795
0,0.39353,-0.33573,0.153909765625,0.1779811774326501,2.21107650638459
0,0.43191,-0.33573,0.1500840625,0.1748125723565277,2.4707033034164487
0,0.39304,-0.33622,0.1538832421875,0.1779733709310099,2.208420270650259
0,0.43142,-0.33622,0.1500683984375,0.1748225539174025,2.4677593956431423
0,0.39304,-0.41298,0.1522455078125,0.1766548608372322,2.224903397151028
0,0.43142,-0.3746,0.1517898828125,0.1767186354387338,2.4412818655425164
0,0.39308,-0.41295,0.1522458203125,0.1766544344977911,2.225135197525512
0,0.43146,-0.37456,0.1517905859375,0.1767183616651347,2.4415119964589613
0,0.43146,-0.37456,0.1535231640625,0.1790975971788409,2.409077546524302
0,0.46984,-0.37456,0.1535069921875,0.1811389491361276,2.5938099025125223
0,0.43236,-0.37366,0.1535376171874999,0.1790813146060069,2.414322236528285
0,0.47074,-0.37366,0.1535640625,0.1811524249811812,2.5985851420366144
0,0.43236,-0.37366,0.1549840234375,0.1808232975960665,2.3910635728247294
0,0.39398,-0.37366,0.15187078125,0.1778104790065288,2.2157299288616943
0,0.43139,-0.37464,0.1549305078125,0.1808011606591703,2.3859913201177765
0,0.39301,-0.37464,0.1518863671874999,0.1778378732237157,2.2099342107268853
0,0.43139,-0.33626,0.1562800390625,0.1809659823188895,2.383818187662615
0,0.46977,-0.41302,0.1556151171874999,0.1810377298005256,2.5948734582432667
0,0.43105,-0.33659,0.1562619140625,0.1809581193875136,2.382042880744831
0,0.46943,-0.41336,0.155604765625,0.1810428234346435,2.592922442846592
0,0.43105,-0.33659,0.155455078125,0.1805960923645463,2.3868179779321816
0,0.46943,-0.33659,0.1536909765624999,0.1799981645425082,2.6079710378887766
0,0.43124,-0.33641,0.1554604296875,0.1805953081380698,2.387880418633611
0,0.46962,-0.33641,0.153687578125,0.1799972943828774,2.6090392170065493
0,0.43124,-0.37479,0.15815921875,0.1831139413043147,2.3550364157326933
0,0.43124,-0.33641,0.1562718359375,0.1838869216807828,2.345136870302325
0,0.43139,-0.37464,0.1581639062499999,0.1831129280363964,2.3558686141169387
0,0.43139,-0.33626,0.1562800390625,0.1838888476908758,2.3459280180230566
0,0.43139,-0.33626,0.1587830859375,0.1842081867126244,2.341861171854396
0,0.39301,-0.33626,0.1583791796874999,0.1826479995730773,2.1517344888453427
0,0.43277,-0.33487,0.15876109375,0.1841835045354733,2.349667529084557
0,0.39439,-0.33487,0.1584546484375,0.1826742088295016,2.1589802004731964
0,0.39439,-0.37325,0.1569922265625,0.1826241072263855,2.159572501077878
0,0.39439,-0.37325,0.15032765625,0.175514485188367,2.247051003093732
0,0.39398,-0.37366,0.156986015625,0.1826263608201353,2.1573008312202107
0,0.39398,-0.37366,0.1503189453125,0.1755172085079462,2.2446801846336526
0,0.39398,-0.37366,0.15511625,0.1804316292429074,2.1835417750931105
0,0.43236,-0.37366,0.150318359375,0.1765934008158819,2.4483361099703997
0,0.3942,-0.37344,0.1551208984375,0.1804359723274869,2.184708486423852
0,0.43259,-0.37344,0.150323125,0.176590885005958,2.449673435780135
0,0.3942,-0.33506,0.1543588671875,0.1792177294729008,2.19955916838912
0,0.47097,-0.37344,0.153147578125,0.1797423471619341,2.6202506389642948
0,0.39398,-0.33528,0.154357890625,0.1792231096549075,2.198265618527683
0,0.47074,-0.37366,0.1531494140625,0.1797414338503454,2.618984337200419
0,0.43236,-0.33528,0.1586437890625,0.1834029904645181,2.357431571344231
0,0.43236,-0.37366,0.158265,0.1847056004751209,2.3408061200517687
0,0.43157,-0.33607,0.1586191796875,0.1834008070296873,2.353152131605076
0,0.43157,-0.37445,0.15824625,0.1846964715841236,2.3366445297978142
0,0.39319,-0.41283,0.15628984375,0.1820375450821375,2.1599390379747647
0,0.43157,-0.33607,0.1631939453125,0.1874155282877045,2.302744089259723
0,0.39293,-0.4131,0.156275625,0.1820365803146616,2.15852220098178
0,0.43131,-0.33633,0.1631872265625,0.1874187914335749,2.301316728706284
0,0.46969,-0.33633,0.1647577734375,0.1891052433573283,2.483749216368824
0,0.46969,-0.37471,0.1609382031249999,0.1868169192392983,2.5141727093698765
0,0.46932,-0.33671,0.164746640625,0.189103540204748,2.4818149860751064
0,0.46932,-0.37509,0.1609301171875,0.1868156958481657,2.512208612179136
0,0.43094,-0.33671,0.163042578125,0.1892224117440901,2.277425787082852
0,0.43094,-0.37509,0.165414609375,0.1921391198881848,2.2428540333211955
0,0.43195,-0.33569,0.16305109375,0.1891973196245787,2.283066170583768
0,0.43195,-0.37408,0.1654545312499999,0.1921620129095986,2.2478428148190144
0,0.43195,-0.45084,0.1644741796875,0.1891679367889399,2.2834207917694798
0,0.47033,-0.41246,0.1659066015625,0.1914999604367208,2.456031839000905
0,0.4327,-0.45009,0.1644740234375,0.189157240180995,2.287514871680149
0,0.47108,-0.41171,0.1659476171875,0.1915108241464027,2.4598087450131665
0,0.4327,-0.37333,0.1606441015624999,0.1863846821418256,2.3215427095599286
0,0.47108,-0.45009,0.16707671875,0.1939353074803554,2.4290574321940723
0,0.43176,-0.37426,0.16065078125,0.1863735802699949,2.3166373655242314
0,0.47014,-0.45103,0.16709859375,0.1939554493365519,2.4239587060233205
0,0.43176,-0.37426,0.1646972265625,0.1902236804509283,2.26974895542188
0,0.47014,-0.41265,0.1711453515625,0.197008955232489,2.3863889813800125
0,0.43038,-0.37565,0.1646428515625,0.1901935299251544,2.262853001200221
0,0.46876,-0.41403,0.17113421875,0.1970272462658242,2.3791633334181643
0,0.46876,-0.37565,0.1661644921875,0.1936180097380454,2.421055771796263
0,0.39199,-0.41403,0.172139140625,0.1995751884609375,1.9641219082537575
0,0.46928,-0.37513,0.1661765624999999,0.1936116821799823,2.423820684351861
0,0.39252,-0.41351,0.1721600390625,0.1995825341151577,1.966705161552456
0,0.4309,-0.41351,0.16842578125,0.195598927679512,2.2029773123604626
0,0.39252,-0.41351,0.1635856640625,0.1905440971445733,2.0599955909533083
0,0.43176,-0.41265,0.1684462109374999,0.1955802245553199,2.207585153262141
0,0.39338,-0.41265,0.1636466015625,0.1905637718584565,2.0642958321174896
0,0.43176,-0.45103,0.1696470703124999,0.1963219111591262,2.199245094196553
0,0.43176,-0.37426,0.1627484375,0.1890783454682212,2.2834978745493983
0,0.43187,-0.45092,0.1696441015625,0.1963182866158056,2.199846012537632
0,0.43187,-0.37415,0.1627516015625,0.1890803527428468,2.2840553962121706
0,0.39349,-0.37415,0.162074296875,0.1885895227923101,2.08648918653526
0,0.47026,-0.41253,0.171074609375,0.1988411386497554,2.365003556071612
0,0.3936,-0.37404,0.1620748828125,0.1885876631608875,2.087093044173376
0,0.47037,-0.41242,0.1710823828125,0.198843823891036,2.365524816389353
0,0.43199,-0.41242,0.16476765625,0.1902423857358521,2.270734769904588
0,0.3936,-0.4508,0.1688981640625,0.1940317305749806,2.028534193008701
0,0.4327,-0.41171,0.1647457421875,0.1902271474746129,2.2746490484895
0,0.39432,-0.45009,0.1689040234375,0.1940469334426999,2.032085707329349
0,0.4327,-0.45009,0.1673367578125,0.1928689465096296,2.243492318647553
0,0.39432,-0.41171,0.1623353125,0.1887348692362516,2.089280065711674
0,0.43157,-0.45122,0.1673187890625,0.1928589836056953,2.237749011901643
0,0.39319,-0.41283,0.16229078125,0.1887561011658795,2.0830584949117124
0,0.43157,-0.41283,0.1616108203125,0.1894487749686162,2.278030037784585
0,0.39319,-0.41283,0.1700908203125,0.197138328939629,1.994487840669529
0,0.43131,-0.4131,0.1615941015625,0.1894460193059209,2.2766907511712486
0,0.39293,-0.4131,0.1700843359375,0.1971367653422602,1.993184778688096
0,0.43131,-0.4131,0.1733266015625,0.1984881150163263,2.172976452340853
0,0.39293,-0.4131,0.1768794140625,0.2030865004370443,1.934791328593532
0,0.43315,-0.41126,0.1732984374999999,0.198455034737091,2.1826102853667977
0,0.39477,-0.41126,0.1770235937499999,0.2031140998536905,1.943587374211663
0,0.43315,-0.37288,0.172440625,0.2005924728830664,2.1593532088938394
0,0.39477,-0.41126,0.1720987890624999,0.1987982711379097,1.9857818568559955
0,0.4318,-0.37423,0.1724202343749999,0.2005831939775862,2.152722725355797
0,0.39342,-0.41261,0.1721205859375,0.1988256277957129,1.9787187615684363
0,0.4318,-0.37423,0.1656737109375,0.1908814122950834,2.2621374957792155
0,0.39342,-0.37423,0.16020125,0.184504214799842,2.1323090121642947
0,0.43105,-0.37498,0.1656502734375,0.1908728709800632,2.258309406605108
0,0.39267,-0.37498,0.160207109375,0.1845002552441493,2.128289738571795
0,0.39267,-0.37498,0.1672878125,0.1917756059439162,2.047549259809583
0,0.43105,-0.37498,0.1618447656249999,0.1866282311069087,2.309672001086887
0,0.39312,-0.37453,0.16730890625,0.1917712075034825,2.049942768352549
0,0.4315,-0.37453,0.16184828125,0.1866280491357576,2.312085466242627
0,0.4315,-0.33614,0.16514625,0.1864575431901321,2.314199750878388
0,0.4315,-0.37453,0.1589034765624999,0.1841588294162219,2.343086135852635
0,0.43038,-0.33727,0.16513734375,0.186458206979473,2.308184804369485
0,0.43038,-0.37565,0.1588150390624999,0.1841555654672921,2.3370458498385145
0,0.46876,-0.37565,0.1590315234375,0.1833324947446493,2.556884422769145
0,0.46876,-0.37565,0.157787578125,0.1842354133812226,2.544353397628472
0,0.47078,-0.37363,0.1590953515625,0.1833329427347875,2.567896380090501
0,0.47078,-0.37363,0.1579148046875,0.1842654234269227,2.5549014635765626
0,0.4324,-0.33524,0.1523907421875,0.1790085741607001,2.415526753549942
0,0.39402,-0.37363,0.158584765625,0.1833619811798168,2.148864216369903
0,0.43214,-0.33551,0.152396484375,0.179012764259895,2.414017803627728
0,0.39375,-0.37389,0.1585700390624999,0.1833650206246324,2.147356124187109
0,0.43214,-0.41227,0.1555095703125,0.181473571204468,2.381283385408797
0,0.43214,-0.41227,0.160580546875,0.1874247588888171,2.3056719003509625
0,0.43199,-0.41242,0.1554955078125,0.1814714953156813,2.380484049291188
0,0.43199,-0.41242,0.1605782031249999,0.1874226289595089,2.3048977724740367
0,0.3936,-0.37404,0.1572123046875,0.183468160300747,2.1453313716930387
0,0.43199,-0.37404,0.16095765625,0.1852644268969018,2.33174823270524
0,0.39477,-0.37288,0.15727578125,0.1834514026631099,2.151905050979389
0,0.43315,-0.37288,0.161002734375,0.185256995058132,2.338103345917282
0,0.43315,-0.37288,0.1564644921874999,0.1825977232143021,2.372154440784797
0,0.47153,-0.37288,0.1555634375,0.1812510418095058,2.601529874214881
0,0.4312,-0.37483,0.1565561718749999,0.1825922093358757,2.361546538969874
0,0.46958,-0.37483,0.1555489453125,0.1812489633106128,2.590801025412013
0,0.4312,-0.37483,0.15502875,0.1815911376253326,2.374565221842886
0,0.4312,-0.37483,0.1539510546874999,0.1796997269742204,2.3995584593284303
0,0.43071,-0.37531,0.155028046875,0.1815947348106147,2.371819868286312
0,0.43071,-0.37531,0.15392765625,0.1796935455526471,2.396914138876565
0,0.39233,-0.37531,0.156543046875,0.1815539215615432,2.160955801040121
0,0.43071,-0.37531,0.150995625,0.1771819913341223,2.430890389914318
0,0.39405,-0.37359,0.1566366015625,0.1815728327234091,2.170203516074778
0,0.43244,-0.37359,0.1510891796875,0.1771767660031306,2.4407263421455547
0,0.43244,-0.33521,0.1552675,0.1777281672619206,2.433153993889481
0,0.39405,-0.37359,0.1540680468749999,0.1783121355652602,2.209888848848328
0,0.43187,-0.33577,0.1552540625,0.1777275739588894,2.429954960730499
0,0.39349,-0.37415,0.1540544140624999,0.1783237579133193,2.206604462604864
0,0.43187,-0.33577,0.155558671875,0.181730925146733,2.3764254743726183
0,0.43187,-0.33577,0.150231796875,0.1761678750599127,2.4514685203140805
0,0.4306,-0.33704,0.1554495703125,0.1817240110298185,2.369527271381568
0,0.4306,-0.33704,0.150192890625,0.1761524943120129,2.4444729078731795
0,0.39222,-0.33704,0.15024859375,0.1733935185923734,2.262022266945632
0,0.39222,-0.37543,0.1525728125,0.1793823927984398,2.1865022195389705
0,0.39473,-0.33453,0.15020953125,0.1733319495465096,2.2773066421553367
0,0.39473,-0.37291,0.152690546875,0.1794528894480387,2.199630227265277
0,0.35635,-0.33453,0.1546428125,0.1801761831817332,1.97778637391031
0,0.47149,-0.29615,0.14909234375,0.1731556614567691,2.7229256960663366
0,0.35612,-0.33476,0.1546441796875,0.1801799839060671,1.9764681530089117
0,0.47127,-0.29637,0.14908125,0.1731553171581983,2.721660574647199
0,0.3945,-0.41152,0.1528632421875,0.1792985974710291,2.200240300617761
0,0.43289,-0.41152,0.1540445703125,0.1802761655495101,2.401260303493161
0,0.39233,-0.4137,0.152694453125,0.1792589289791445,2.1886218010688028
0,0.43071,-0.4137,0.1540621484375,0.1802982424118351,2.388875200547863
0,0.43071,-0.37531,0.1528117578125,0.1785246523953782,2.412607974421971
0,0.39233,-0.37531,0.1555940234375,0.1823081277426095,2.152015957039
0,0.43232,-0.3737,0.1528744140625,0.1785318629923399,2.421528531400298
0,0.39394,-0.3737,0.1556439453125,0.1823216609467745,2.160686766203844
0,0.43232,-0.33532,0.1541909375,0.1794158981054041,2.409596945227332
0,0.39394,-0.33532,0.1563770703124999,0.1818410748417677,2.166397225394724
0,0.43214,-0.33551,0.1541954687499999,0.1794167797467324,2.4085818539939
0,0.39375,-0.33551,0.1563776171875,0.1818434556289506,2.1653240070593585
0,0.43214,-0.33551,0.150256640625,0.1744430759835246,2.477255102064433
0,0.47052,-0.37389,0.1572878515625,0.1853598109305335,2.5384143285317373
0,0.43086,-0.33678,0.1501575390624999,0.1744180217078624,2.470272256164328
0,0.46924,-0.37516,0.1572474609375,0.1853622579393102,2.5314754212458643
0,0.46924,-0.41355,0.151265234375,0.1774919652604907,2.6437253050375213
0,0.39248,-0.33678,0.1504186328124999,0.176368572569589,2.225339777273192
0,0.47082,-0.41197,0.15128953125,0.1774561736937637,2.653162131245399
0,0.39405,-0.33521,0.1504796875,0.1764030548647755,2.2338048527678
0,0.43244,-0.37359,0.1537483203125,0.1784412185919445,2.4234311075228328
0,0.43244,-0.37359,0.150709453125,0.1755188773634833,2.463780571615991
0,0.43225,-0.37378,0.153750546875,0.1784453594832148,2.42231011919735
0,0.43225,-0.37378,0.1507016796875,0.1755172268287984,2.4627212257724524
0,0.47063,-0.37378,0.1547291406249999,0.1812327092485307,2.5968270405018807
0,0.43225,-0.41216,0.153022109375,0.1798629332883619,2.4032188961746948
0,0.47003,-0.37438,0.1547291406249999,0.1812421410235834,2.5933814141979217
0,0.43165,-0.41276,0.152998671875,0.1798494287483108,2.400063225133007
0,0.47003,-0.33599,0.153229609375,0.1802877959701689,2.607109357961052
0,0.39327,-0.37438,0.157496484375,0.1811883321147674,2.1705040021611155
0,0.46981,-0.33622,0.15322890625,0.1802929089595421,2.605815185473688
0,0.39304,-0.3746,0.157487578125,0.1811838944579167,2.169287734850466
0,0.43142,-0.41298,0.1581648828125,0.1843987662362552,2.3396035060628133
0,0.43142,-0.3746,0.14975703125,0.1756440729790113,2.456217239118298
0,0.43165,-0.41276,0.158172421875,0.1843965961970624,2.340878350805894
0,0.43165,-0.37438,0.14977171875,0.1756490042092112,2.457457712005428
0,0.39327,-0.37438,0.1459497265625,0.1740995776768732,2.258879689702088
0,0.43165,-0.29761,0.1558450781249999,0.1804265230013141,2.392386622652236
0,0.39394,-0.3737,0.1459854296875,0.1740893843208227,2.262860550267803
0,0.43232,-0.29694,0.15588078125,0.180432355403798,2.396022592691265
0,0.39394,-0.3737,0.1501753125,0.1757719282861671,2.24119974014646
0,0.39394,-0.33532,0.1515954296875,0.1790035864154943,2.20073802926834
0,0.39405,-0.37359,0.1501794921874999,0.175773247527843,2.241808725401067
0,0.39405,-0.33521,0.1515986718749999,0.1790021084045695,2.201370718547027
0,0.43244,-0.33521,0.154527578125,0.180090999382517,2.40123049726371
0,0.39405,-0.41197,0.1539779296875,0.1794089090150887,2.1963792219864597
0,0.43154,-0.33611,0.1544930859375,0.1800932383310881,2.396203233386505
0,0.39316,-0.41287,0.153978671875,0.1794138093033811,2.191358633577548
0,0.5083,-0.41287,0.154039453125,0.1821064872540239,2.7912240121954697
0,0.43154,-0.37449,0.15555515625,0.18053949426173,2.390280319354345
0,0.50849,-0.41268,0.154048671875,0.1821086352955805,2.792234421913436
0,0.43172,-0.3743,0.1555526562499999,0.1805386336814436,2.391288729711781
0,0.50849,-0.3743,0.1549528124999999,0.1828984412736,2.780176782585827
0,0.43172,-0.3743,0.1543530859375,0.1785034363125557,2.4185528800917173
0,0.50894,-0.37385,0.1549498828125,0.1828959504564258,2.782675060491581
0,0.43217,-0.37385,0.1543501171875,0.1785023392583501,2.421088719596618
0,0.43217,-0.37385,0.1551954687499999,0.1799444237987106,2.401685981019527
0,0.43217,-0.33547,0.1550277734375,0.1811190908380881,2.386109592314261
0,0.43116,-0.37486,0.1551478515625,0.1799142265656141,2.396475299538124
0,0.43116,-0.33648,0.155027265625,0.181144149794266,2.3802038348447287
0,0.39278,-0.37486,0.1541579687499999,0.1796214654901906,2.1867096949025293
0,0.43116,-0.37486,0.1528286328125,0.1777707867713277,2.425370376262186
0,0.39282,-0.37483,0.1541616796875,0.1796223459626909,2.186921665534822
0,0.4312,-0.37483,0.15283109375,0.1777712625973859,2.425588892714208
0,0.39282,-0.37483,0.1508025781249999,0.1762016933312858,2.229376985960282
0,0.39282,-0.37483,0.1546211718749999,0.1798109540079524,2.1846277506687763
0,0.39334,-0.3743,0.150825703125,0.1761921274356845,2.2324493479062
0,0.39334,-0.3743,0.1546484765625,0.1798186842099998,2.187425637819933
0,0.47011,-0.41268,0.1522505078125,0.1809781291873154,2.597606694858848
0,0.39334,-0.33592,0.1529236328125,0.1792574815482344,2.194273826691916
0,0.47134,-0.41145,0.1522999609374999,0.1809510586273519,2.6047927189565154
0,0.39458,-0.33468,0.1530016015625,0.1792908921180448,2.20078106220928
0,0.47134,-0.37306,0.15284546875,0.1782427157698176,2.644371737517104
0,0.43296,-0.37306,0.1530495703125,0.1761509963836512,2.45789129149759
0,0.47089,-0.37351,0.152848984375,0.1782494341637232,2.641747516390344
0,0.43251,-0.37351,0.1530319921875,0.1761501344944757,2.4553486787917502
0,0.50928,-0.37351,0.1579101953125,0.1864348010773052,2.731678833871938
0,0.43251,-0.33513,0.1533208203125,0.1785859004825741,2.421859725942939
0,0.50729,-0.3755,0.1578166796875,0.186443441127472,2.720878765872832
0,0.43053,-0.33712,0.1532740624999999,0.1785668241491648,2.4110301678455075
0,0.46891,-0.33712,0.1516644140624999,0.1774907414233644,2.641884282186416
0,0.46891,-0.3755,0.15903625,0.1835743307453243,2.554333158106546
0,0.46969,-0.33633,0.1516579296874999,0.1774960746231888,2.646199365237329
0,0.46969,-0.37471,0.15906078125,0.1835774854114741,2.558538150510275
0,0.39293,-0.33633,0.1523361328124999,0.1765918743894821,2.225074066167809
0,0.43131,-0.37471,0.1541609765625,0.1794726024149038,2.403208033964426
0,0.39301,-0.33626,0.152335859375,0.1765910781517925,2.22553712290142
0,0.43139,-0.37464,0.1541681640625,0.1794735828521759,2.4036406536516064
0,0.46977,-0.37464,0.1565800781249999,0.1845611724448529,2.5453349357128072
0,0.46977,-0.37464,0.1514171875,0.1766876440063969,2.658759771469884
0,0.47037,-0.37404,0.1566128125,0.1845689263146359,2.5484788224760924
0,0.47037,-0.37404,0.1514358984375,0.1766902303832632,2.66211662625437
0,0.47037,-0.33566,0.1570564843749999,0.1840265203926121,2.555990294205896
0,0.47037,-0.37404,0.1503066796875,0.1781452520318304,2.640373485317228
0,0.47056,-0.33547,0.1570608203125,0.1840266772557633,2.5570205745007715
0,0.47056,-0.37385,0.15030796875,0.1781423429824623,2.641483165214266
0,0.39379,-0.41223,0.1527125390625,0.1769101181049027,2.2259326047506995
0,0.43217,-0.33547,0.1537131640625,0.1794650302777065,2.408101452028033
0,0.39342,-0.41261,0.152704921875,0.1769092074297929,2.223852594874861
0,0.4318,-0.33584,0.153679609375,0.1794606025488254,2.406099131883395
0,0.4318,-0.33584,0.154803828125,0.178310481431354,2.421618721085862
0,0.47018,-0.33584,0.15502859375,0.1798045924312697,2.614949894451257
0,0.43172,-0.33592,0.1548019140625,0.1783093809784608,2.421185007939377
0,0.47011,-0.33592,0.155025,0.1798053584999971,2.6145494434750534
0,0.47011,-0.33592,0.1576437890624999,0.1822890753045574,2.5789258035050584
0,0.50849,-0.3743,0.1577248828125,0.1834095295146816,2.772429553390769
0,0.46909,-0.33693,0.1575418359375,0.1822602092144377,2.573737855464071
0,0.50748,-0.37531,0.15771,0.1834290893003683,2.766627703030203
0,0.43071,-0.33693,0.155360546875,0.1805249187093017,2.38587560697684
0,0.43071,-0.37531,0.1577083203124999,0.1832013927167568,2.351019245066057
0,0.4324,-0.33524,0.155426640625,0.1805001151943019,2.3955663381961663
0,0.4324,-0.37363,0.157853984375,0.1832341337094429,2.3598223281130752
0,0.4324,-0.33524,0.156626171875,0.1828824761629719,2.3643599379892235
0,0.4324,-0.33524,0.1582753515625,0.1817122339685144,2.3795866164681168
